nx,ny,lat,lon,sand,silt,clay,slope,elev,MAT,MAP,pH,tot_OC,tot_N,s_type2_Acrisol,s_type2_Alisol,s_type2_Andosols,s_type2_Arenosol,s_type2_Cambisol,s_type2_Ferralsol,s_type2_Fluvisols,s_type2_Gleysol,s_type2_Lixisol,s_type2_Luvisol,s_type2_Nitisols,s_type2_Plinthosol,s_type2_Podzol,s_type2_Regosol,s_type2_Umbrisol
258,183,1.7500,-50.7500,0.2277,0.4888,0.2835,0.1520,21.8447,26.7278,2350.6943,4.8580,1.0557,0.1251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,183,1.7500,-50.2500,0.3900,0.3797,0.2303,0.1457,15.8866,26.7972,2523.3057,4.6368,0.9606,0.1113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,183,1.7500,-49.7500,0.5347,0.2687,0.1965,0.1452,18.0974,26.9333,2543.4167,4.9095,0.9389,0.1082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
261,183,1.7500,-49.2500,0.5420,0.2363,0.2216,0.1215,12.6523,26.9943,2588.1143,5.2241,1.1118,0.1327,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,183,1.7500,-48.7500,0.7423,0.0569,0.2008,0.1283,12.6281,26.8917,2558.6389,4.9969,0.9944,0.1164,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263,183,1.7500,-48.2500,0.6266,0.1014,0.2720,0.2389,24.3358,26.7028,2423.2500,4.4860,0.8508,0.0959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,183,1.7500,-47.7500,0.7014,0.0706,0.2280,0.2931,29.9544,26.5278,2301.4443,4.7940,0.9071,0.1040,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265,183,1.7500,-47.2500,0.7463,0.0552,0.1985,0.3339,36.3903,26.3056,2268.0278,4.9840,0.7269,0.0783,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,183,1.7500,-46.7500,0.6080,0.2190,0.1730,0.4061,61.0083,26.2750,2226.9443,5.4940,0.7473,0.0786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
267,183,1.7500,-46.2500,0.4700,0.3100,0.2200,0.2702,37.4114,26.5333,2281.0000,6.0000,0.9142,0.0966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
268,183,1.7500,-45.7500,0.4571,0.3106,0.2323,0.2732,37.5389,26.6694,2573.6389,5.9670,0.7379,0.0901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
269,183,1.7500,-45.2500,0.3495,0.2447,0.4058,0.2757,33.6350,26.9611,1965.9722,4.7525,1.1086,0.0992,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,183,1.7500,-44.7500,0.2922,0.2518,0.4559,0.2385,18.6230,26.9906,1681.4062,4.7224,1.1444,0.1004,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,184,2.2500,-78.2500,0.5359,0.2953,0.1688,8.7391,3361.6802,16.4444,2270.5000,5.4780,1.3411,0.1309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,184,2.2500,-77.7500,0.4774,0.2698,0.2528,4.8945,1259.1559,22.5667,3139.4443,4.8360,1.3124,0.1193,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,184,2.2500,-77.2500,0.2696,0.3710,0.3594,1.2256,472.1700,24.8806,3022.7778,4.6800,0.8999,0.1115,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,184,2.2500,-76.7500,0.3617,0.3821,0.2562,0.5676,330.7300,25.1444,3044.3611,4.6440,0.8868,0.1116,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,184,2.2500,-76.2500,0.3692,0.3628,0.2680,0.4940,261.1706,25.4861,2995.1111,4.6680,0.8556,0.1086,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,184,2.2500,-75.7500,0.8496,0.0820,0.0684,0.3106,208.1083,25.5972,2826.6389,5.2720,0.9024,0.1132,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,184,2.2500,-75.2500,0.6052,0.1742,0.2206,0.3143,199.2225,25.6722,2777.5278,4.5510,0.8400,0.1071,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,184,2.2500,-74.7500,0.3715,0.2675,0.3610,0.3680,186.1692,25.8833,2937.9167,4.2030,0.8288,0.1009,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,184,2.2500,-74.2500,0.3327,0.2839,0.3834,0.2642,159.4958,26.1111,3207.6389,4.2820,0.8374,0.0948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,184,2.2500,-73.7500,0.5218,0.2126,0.2656,0.3087,153.7433,26.2111,3238.5000,4.1580,0.7692,0.0875,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,184,2.2500,-73.2500,0.4062,0.2565,0.3373,0.2627,157.3989,26.2361,2971.4443,4.3890,0.8239,0.0928,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,184,2.2500,-72.7500,0.4166,0.2342,0.3492,0.2278,145.2200,26.2306,2850.8611,4.6910,0.8412,0.0970,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,184,2.2500,-72.2500,0.4178,0.2370,0.3452,0.2630,142.0911,26.2167,2842.1943,4.7370,0.8464,0.0960,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,184,2.2500,-71.7500,0.3950,0.2581,0.3469,0.2163,122.2344,26.1361,2897.1943,4.6210,0.8680,0.1002,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,184,2.2500,-71.2500,0.3984,0.2517,0.3499,0.2206,122.3597,26.0194,3024.9722,4.6740,0.8466,0.0957,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,184,2.2500,-70.7500,0.3830,0.2558,0.3612,0.2277,113.9797,25.9167,3100.6389,4.6710,0.8385,0.0946,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,184,2.2500,-70.2500,0.4664,0.2097,0.3239,0.2134,123.6122,25.7306,3127.7500,4.6700,0.7830,0.0909,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,184,2.2500,-69.7500,0.4273,0.2391,0.3336,0.2822,129.4164,25.5778,3245.0000,4.4810,0.8296,0.1046,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,184,2.2500,-69.2500,0.4076,0.2716,0.3208,0.3782,129.6572,25.4750,3475.3333,4.1640,0.8331,0.1054,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,184,2.2500,-68.7500,0.5300,0.1900,0.2800,0.3167,119.3639,25.4639,3581.4167,4.3000,0.7985,0.0970,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,184,2.2500,-68.2500,0.3124,0.5164,0.1712,0.2734,108.6692,25.4250,3464.3057,4.4920,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
224,184,2.2500,-67.7500,0.1900,0.7000,0.1100,0.2105,105.4808,25.4694,3298.0278,4.6000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
225,184,2.2500,-67.2500,0.1645,0.6955,0.1400,0.2400,94.5892,25.5889,3155.3057,4.5550,0.7949,0.0875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
226,184,2.2500,-66.7500,0.1271,0.6889,0.1840,0.1673,69.4117,25.6250,3047.4722,4.4890,0.9197,0.1044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
227,184,2.2500,-66.2500,0.0523,0.6757,0.2720,0.1447,59.3339,25.6944,2905.4722,4.3570,1.0312,0.1189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,184,2.2500,-65.7500,0.0200,0.6700,0.3100,0.1352,51.4986,25.9833,3007.7500,4.3000,0.9968,0.1116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,184,2.2500,-65.2500,0.0339,0.6478,0.3183,0.1265,44.5583,26.3111,3487.1111,4.2870,1.0217,0.1183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,184,2.2500,-64.7500,0.0993,0.5507,0.3500,0.1481,61.0631,26.4528,3356.6111,4.1720,0.7494,0.0815,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,184,2.2500,-64.2500,0.0715,0.5854,0.3431,0.1022,66.2581,26.5389,2962.2500,4.1000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
232,184,2.2500,-63.7500,0.0500,0.6800,0.2700,0.0893,65.1253,26.5972,2743.3611,4.1000,0.7381,0.0799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
233,184,2.2500,-63.2500,0.0500,0.6800,0.2700,0.1140,61.7133,26.6278,2671.2500,4.1000,0.7269,0.0783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
234,184,2.2500,-62.7500,0.0500,0.6800,0.2700,0.1149,56.9858,26.6917,2688.9443,4.1000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
235,184,2.2500,-62.2500,0.0500,0.6800,0.2700,0.1296,52.3856,26.8000,2685.7778,4.1000,0.7719,0.0847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
236,184,2.2500,-61.7500,0.1796,0.4604,0.3600,0.1444,49.7683,26.9111,2596.3333,3.8120,0.6930,0.0812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
237,184,2.2500,-61.2500,0.3492,0.2899,0.3609,0.2463,56.5483,27.0361,2506.6943,3.7320,0.7883,0.0961,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,184,2.2500,-60.7500,0.5067,0.1196,0.3737,0.3721,55.9644,27.1083,2569.7500,3.8220,0.8042,0.0977,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,184,2.2500,-60.2500,0.4100,0.0700,0.5200,0.4658,83.1781,27.0028,2648.4443,3.3000,0.8296,0.1046,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,184,2.2500,-59.7500,0.4100,0.0700,0.5200,0.5621,116.8772,26.9306,2518.4167,3.3000,0.8400,0.1071,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,184,2.2500,-59.2500,0.4100,0.0700,0.5200,0.6816,100.9928,27.0194,2281.8057,3.3000,0.8192,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,184,2.2500,-58.7500,0.4100,0.0700,0.5200,0.6218,75.2256,27.0139,2199.9443,3.3000,0.7778,0.0919,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,184,2.2500,-58.2500,0.4100,0.0700,0.5200,0.5965,71.0400,27.1472,2112.0557,3.3000,0.7809,0.0864,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,184,2.2500,-57.7500,0.3749,0.1240,0.5011,0.5394,71.1297,27.1583,2048.1667,3.3900,0.8338,0.0995,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,184,2.2500,-57.2500,0.3671,0.1360,0.4969,0.6421,74.9391,27.3806,2037.9722,3.4100,0.8225,0.0934,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,184,2.2500,-56.7500,0.1955,0.4000,0.4045,0.6414,50.8572,27.5750,2278.2778,3.8500,0.9972,0.1168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,184,2.2500,-56.2500,0.2536,0.4716,0.2748,0.2778,17.0183,27.2333,2280.8057,4.0440,1.0052,0.1179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,184,2.2500,-55.7500,0.3558,0.3848,0.2594,0.4480,37.2733,26.7528,2048.7778,3.9320,0.9036,0.1059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,184,2.2500,-55.2500,0.3266,0.4096,0.2638,0.2707,20.9442,26.4889,1866.4166,3.9640,0.9473,0.1097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,184,2.2500,-54.7500,0.0784,0.6218,0.2998,0.1992,9.4570,26.3528,1877.9722,4.2460,1.0886,0.1298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,184,2.2500,-54.2500,0.2828,0.4651,0.2521,0.2631,15.0562,26.5500,1856.5278,4.4170,1.0751,0.1288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,184,2.2500,-53.7500,0.3850,0.3500,0.2650,0.3211,21.1323,26.6556,1916.2222,4.4000,0.8385,0.0942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,184,2.2500,-53.2500,0.5227,0.2014,0.2759,0.5191,54.4065,26.5778,1910.8611,3.9920,0.7494,0.0815,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,184,2.2500,-52.7500,0.1971,0.1654,0.6375,0.7544,71.4094,26.6528,2003.4722,4.2080,0.8048,0.0905,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,184,2.2500,-52.2500,0.3916,0.0612,0.5472,0.4771,53.6072,26.8417,2233.2778,3.8360,0.7285,0.0798,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,184,2.2500,-51.7500,0.7500,0.0500,0.2000,0.2536,37.6566,26.7139,2268.6943,3.5000,0.7494,0.0815,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,184,2.2500,-51.2500,0.7500,0.0500,0.2000,0.2452,38.2393,26.7056,2420.1389,3.5000,0.9724,0.1133,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,184,2.2500,-50.7500,0.7500,0.0500,0.2000,0.2257,29.2269,26.6806,2463.0278,3.5000,0.9584,0.1070,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,184,2.2500,-50.2500,0.6804,0.1064,0.2132,0.2092,27.5003,26.7778,2590.2222,3.8260,0.9179,0.1003,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,184,2.2500,-49.7500,0.7081,0.0858,0.2061,0.1673,23.5144,26.9583,2538.0000,4.8090,0.9697,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
261,184,2.2500,-49.2500,0.7514,0.0599,0.1887,0.1581,13.6471,26.9972,2487.4167,5.0505,0.9803,0.1103,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,184,2.2500,-48.7500,0.7762,0.0398,0.1840,0.1973,20.4623,26.8806,2492.5833,5.1020,0.7557,0.0817,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263,184,2.2500,-48.2500,0.8000,0.0300,0.1700,0.3002,38.3522,26.7417,2419.0833,5.2000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,184,2.2500,-47.7500,0.7796,0.0384,0.1820,0.3883,41.9269,26.5944,2285.3611,5.1160,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265,184,2.2500,-47.2500,0.8000,0.0300,0.1700,0.3465,58.3069,26.3444,2153.7222,5.2000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,184,2.2500,-46.7500,0.6614,0.1166,0.2220,0.5514,82.5808,26.3528,2148.6667,5.1040,0.7202,0.0773,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267,184,2.2500,-46.2500,0.5588,0.2582,0.1830,0.3465,68.0492,26.6000,2295.2778,5.6300,0.7218,0.0878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
268,184,2.2500,-45.7500,0.4692,0.2988,0.2320,0.2590,49.2458,26.8250,2479.0833,5.8240,0.5786,0.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
269,184,2.2500,-45.2500,0.4667,0.2638,0.2695,0.2189,30.1014,27.0250,2206.1943,5.2740,0.7627,0.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
270,184,2.2500,-44.7500,0.4597,0.2143,0.3260,0.3099,26.7147,27.0194,1913.1945,4.6214,1.0111,0.0984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,184,2.2500,-44.2500,0.2414,0.2329,0.5257,0.3252,22.4883,27.0267,1966.2000,4.0071,1.2785,0.0994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,185,2.7500,-78.2500,0.4514,0.3206,0.2280,11.0093,2315.2861,20.6028,2639.7222,5.3300,1.0514,0.1005,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,185,2.7500,-77.7500,0.4532,0.2874,0.2594,6.6431,949.6830,24.5833,2604.1943,4.6740,1.0838,0.1101,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,185,2.7500,-77.2500,0.2678,0.3335,0.3987,0.4858,267.5853,25.5389,2640.8611,4.3260,0.8400,0.1071,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,185,2.7500,-76.7500,0.3306,0.3545,0.3149,0.2172,267.1217,25.5417,2692.4443,4.0560,0.9077,0.1122,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,185,2.7500,-76.2500,0.3100,0.3500,0.3400,0.4118,263.6589,25.5361,2717.9167,3.9000,0.8539,0.1059,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,185,2.7500,-75.7500,0.4088,0.2802,0.3110,0.4795,231.7072,25.6250,2652.9443,4.4810,0.9173,0.1111,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,185,2.7500,-75.2500,0.5169,0.2097,0.2734,0.3271,192.2367,25.7139,2714.8057,4.1460,0.8254,0.1001,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,185,2.7500,-74.7500,0.5095,0.2135,0.2770,0.3773,188.3944,25.7750,2945.4167,4.0530,0.7709,0.0902,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,185,2.7500,-74.2500,0.4420,0.2360,0.3220,0.2884,172.3111,26.0639,3211.7778,4.0080,0.8257,0.1036,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,185,2.7500,-73.7500,0.4562,0.2374,0.3064,0.2254,141.9942,26.2278,3297.8057,4.2030,0.8922,0.1061,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,185,2.7500,-73.2500,0.5570,0.1990,0.2440,0.2472,138.2731,26.2222,3079.6667,4.1250,0.7260,0.0792,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,185,2.7500,-72.7500,0.5386,0.2062,0.2552,0.2720,149.1400,26.1361,2926.0000,4.1450,0.8158,0.1012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,185,2.7500,-72.2500,0.5524,0.2008,0.2468,0.2228,134.2550,26.0806,2883.5557,4.1300,0.8261,0.1037,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,185,2.7500,-71.7500,0.5800,0.1900,0.2300,0.2294,137.5453,25.9250,2890.8333,4.1000,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,185,2.7500,-71.2500,0.5800,0.1900,0.2300,0.2948,135.1389,25.9167,2966.9722,4.1000,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
